task_id,generator_family,eta,eta_value,intended_atoms,realized_P_star_atoms,P_star_size,base_hash,intervened_core_hash,core_equal,intervention_family,intervention_seed,intervention_parameters,requested_scope_stratum,measured_scope_stratum,atom_Ea_json,atom_Va_json,atom_Ca_json,full_CP_star,measured_H_valid,censored,candidate_count,accepted_attempt,acceptance,rejection_reason
inflection+bound+asymptote:spline:high:limited:1,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,7848caff310478a5b38e66bf3f9b84c1e7a5fbbd01546a658584a40b80c0a923,a8185b950b70987c8a47b36fbefdf92154ded0998d84b4b67a78cf88362f45b0,1,c2_negative_level_excursion,2528541106,"{""amplitude"": 0.20909653394708655, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 2528541106, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.5, ""inflection_concave_to_convex"": 4.089722671246922e-05, ""lower_bound_0"": 0.5}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
inflection+bound+asymptote:spline:high:limited:2,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,95451bd3f400a8ca7274af10df8230abfe92679c65938b5510b25a434158097d,e1faeac3dae5db0aaa957b667d4c844f30591ca522a13839395dd5f7fb091057,1,c2_negative_level_excursion,337129487,"{""amplitude"": 0.20909702457432425, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 337129487, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 2.8643830332103834e-13, ""inflection_concave_to_convex"": 0.0012641124766680793, ""lower_bound_0"": 1.3959255085608425e-12}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
inflection+bound+asymptote:spline:high:limited:3,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,cbab0744af5ef166f983ee0f463548602f6ed949f9444fd80f1f40461da7952e,be4fdec3f5d489209489a4aceebb9be74896fbd22b2e1bebc042304f254f8970,1,c2_negative_level_excursion,3973438099,"{""amplitude"": 0.20909676543311956, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 3973438099, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.9857126084632154, ""inflection_concave_to_convex"": 0.0005608231540813092, ""lower_bound_0"": 1.6088109673027687e-09}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
inflection+bound+asymptote:spline:high:limited:4,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,afec7357e11d8c515764edcb74d21bc3efe5343d04286aac13064cae979d39ab,77afa6732721c69be1f4d85a2617c5bee684d3b0862f0ec980a423df1df7e58f,1,c2_negative_level_excursion,1041379490,"{""amplitude"": 0.20909669742242185, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 1041379490, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.5000000000000002, ""inflection_concave_to_convex"": 5.707359777560339e-05, ""lower_bound_0"": 0.19994779043791291}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
inflection+bound+asymptote:spline:high:limited:5,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,659491d73b0dcfb6ff4848c954a36bc919cea5313a4e1d97cf045fd9395be06f,f3657aa6d3a5953c4bca363fadcdb1f6cef6a23dfa1f8a1d013947e7483d8648,1,c2_negative_level_excursion,3683250950,"{""amplitude"": 0.20909668256146546, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 3683250950, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.5, ""inflection_concave_to_convex"": 3.9614429544324464e-05, ""lower_bound_0"": 0.5}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
inflection+bound+asymptote:spline:high:limited:6,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,2837158e9b2ac9b5192b0fb28c0409fa10e78ad7ac3fe26a19aefe07e45233d3,b2d28c64678e472ec696e5c8781fb5fbe20c7b2ec33bc7e24796c523f7a82946,1,c2_negative_level_excursion,1245892322,"{""amplitude"": 0.20909669470154285, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 1245892322, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.971314129241321, ""inflection_concave_to_convex"": 0.0024638443158383288, ""lower_bound_0"": 9.917812344758898e-08}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
inflection+bound+asymptote:spline:high:limited:7,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,12c47acdb58dffe6a2e818cf8218fd0cde0ec281568c70f3a1bc389a867f06e9,4d0571470c01abe80b524923c759fb9ee2a498845b96fd8594361dc260d30f65,1,c2_negative_level_excursion,3924824704,"{""amplitude"": 0.20909653929968502, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 3924824704, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.4082065996062411, ""inflection_concave_to_convex"": 6.537118810515432e-05, ""lower_bound_0"": 1.2779521213415754e-23}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
inflection+bound+asymptote:spline:high:limited:8,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,f3e7248f0f2bd75f91e51260e7366ff26ec74e575807fc7768d5a3a182433686,7213194a782da10cc23c11bf1c560fe8af15caf319923d2043a012e4197c4fbe,1,c2_negative_level_excursion,4050822017,"{""amplitude"": 0.20909656274592459, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 4050822017, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.1587218927817449, ""inflection_concave_to_convex"": 7.966068916555089e-05, ""lower_bound_0"": 8.684123019218271e-26}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
inflection+bound+asymptote:spline:high:limited:9,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,0eb8f21fee68254aa2a634f0db6730814c3aae5529e0d3e0ddc537e3cbca389f,be2486dc0412ed7f0f24d77a6055c955746f6b2e7ef7b247a7aad9576921571a,1,c2_negative_level_excursion,3710798211,"{""amplitude"": 0.2090965335518566, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 3710798211, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 8.75651076269652e-27, ""inflection_concave_to_convex"": 0.0001482056653909846, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
inflection+bound+asymptote:spline:high:intermediate:0,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,fdb6f2882c70d526ad1fb0c4e63c01357103c2117272fca0467e364de830cadb,73dbccf309c7fc97e1e5a012346a623a7243ed81c2f02d070eca4694af226315,1,c2_negative_level_excursion,2608052956,"{""amplitude"": 0.12083392127130045, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 2608052956, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.0013412584116326762, ""inflection_concave_to_convex"": 0.0003932417567442756, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
inflection+bound+asymptote:spline:high:intermediate:1,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,b2eff2c4b935217f81e18019fd7f22b876ad8870c4f4e928b31072a026af325d,74fd319ec38b571a98ff4159f753f322af51ce42138e0b7b29486ad3997413dc,1,c2_negative_level_excursion,4059999259,"{""amplitude"": 0.12083640182647293, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 4059999259, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.9148989540072284, ""inflection_concave_to_convex"": 0.014688973035378953, ""lower_bound_0"": 4.0873594107722475e-06}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
inflection+bound+asymptote:spline:high:intermediate:2,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,bc958174cf4f89081b26c89504cf68795f847f23a36e2473eb88dab25ac51241,79bbda41154683a7a239d20f74438a86d686cb699e7307a450c4788cd60c2e36,1,c2_negative_level_excursion,2147919786,"{""amplitude"": 0.12083672652215116, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 2147919786, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 1.3433337739339652e-22, ""inflection_concave_to_convex"": 0.0005197566530313426, ""lower_bound_0"": 8.215859231464244e-22}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
inflection+bound+asymptote:spline:high:intermediate:3,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,a1e209581fe7744619209c037ba9acc4ab0247eef3268864da1b69b5cd6358e3,b05a3ac29a24f1ff19493c0c17820b4e0846fc1eb5f6a3a4d4210d7d1a89d753,1,c2_negative_level_excursion,2448773456,"{""amplitude"": 0.12083696307971326, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 2448773456, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 8.75651076269652e-27, ""inflection_concave_to_convex"": 0.0005850362468738488, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
inflection+bound+asymptote:spline:high:intermediate:4,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,78f63d125519bd4f6c8df8b06645ef1212599fceecfad39f03edef6d7239c991,dac2e3399e84fbe2aafc1b5873c308b99d91b3e6af7a86b4e558e12ec103df23,1,c2_negative_level_excursion,278616238,"{""amplitude"": 0.12083572512436294, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 278616238, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 1.2235523465350904e-07, ""inflection_concave_to_convex"": 0.0030153004881029663, ""lower_bound_0"": 2.5518918328926895e-07}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
inflection+bound+asymptote:spline:high:intermediate:5,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,155ed27efb1a9416a431d4f7dc619f1a7f106f97ba0fdbfe04c2eca8d74838c3,1a85706773c28b6d6494d4a268599e33442883d3526985518e2951a0b739c8e7,1,c2_negative_level_excursion,1293272075,"{""amplitude"": 0.12083551715201574, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 1293272075, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 3.389130397241904e-05, ""inflection_concave_to_convex"": 0.001497522407528282, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
inflection+bound+asymptote:spline:high:intermediate:6,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,18511f13dd78c3c2f1ebefad0f5516231e3bec62c348e5e15ff515c6cd87dc59,08c19b920432ac4b27d71c27e9b822bec3680442111be806d8e3f6a1c0cd244d,1,c2_negative_level_excursion,2188508452,"{""amplitude"": 0.12083474542844627, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 2188508452, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 8.75651076269652e-27, ""inflection_concave_to_convex"": 2.9677927133178035e-05, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
inflection+bound+asymptote:spline:high:intermediate:7,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,8be65415d7615ad9f7b1d1ddfa5a1f2d34d8fbb1fc1bec4532243962b8c1da97,2c05b590ef306b68f980d7d4ccdc3ce14b47e32691827e4e32c3429066a82cdb,1,c2_negative_level_excursion,1514520118,"{""amplitude"": 0.12083609877280438, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 1514520118, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.9869454285935753, ""inflection_concave_to_convex"": 0.00016902630291792584, ""lower_bound_0"": 5.883907790520826e-12}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
inflection+bound+asymptote:spline:high:intermediate:8,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,b64cf2602910a5ef88ff82306533fca88f5ae840d100c5436f1caaea9d04b13e,ed753a924b5556fb318c52eb654bb32ec7ac60f759f0d9906de85bbbdca3e004,1,c2_negative_level_excursion,4238274349,"{""amplitude"": 0.12083434817889717, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 4238274349, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.4999999999999998, ""inflection_concave_to_convex"": 1.880769878441571e-05, ""lower_bound_0"": 0.28085510839530964}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
inflection+bound+asymptote:spline:high:intermediate:9,spline,high,0.8,inflection_concave_to_convex|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,f62735b3d90024b4c9ce461f48033ad375865d0565e5474df6c369f1d6b64070,7e709b1bf0db1f743e8ed83e51274e03aaa724f40fe95af970ae3683ff54cc82,1,c2_negative_level_excursion,3151275234,"{""amplitude"": 0.12083773812716987, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 3151275234, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.0005189312067001101, ""inflection_concave_to_convex"": 0.000437614201001919, ""lower_bound_0"": 0.00038752663090832067}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
