task_id,operation_id,coverage,expected_coverage,same_ESS,finite_support_audit
curvature+bound+asymptote:spline:10,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:10,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:10,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:10,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:11,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:11,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:11,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:11,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:11,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:11,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:12,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:12,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:12,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:12,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:12,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:12,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:13,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:13,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:13,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:13,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:13,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:13,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:14,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:14,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:14,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:14,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:14,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:14,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:15,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:15,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:15,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:15,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:15,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:15,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:16,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:16,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:16,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:16,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:16,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:16,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:17,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:17,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:17,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:17,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:17,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:17,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:18,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:18,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:18,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:18,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:18,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:18,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:19,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:19,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:19,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:19,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:19,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:19,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:20,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:20,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:20,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:20,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:20,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:20,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:21,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:21,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:21,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:21,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:21,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:21,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:22,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:22,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:22,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:22,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:22,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:22,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:23,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:23,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:23,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:23,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:23,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:23,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:24,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:24,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:24,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:24,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:24,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:24,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:25,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:25,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:25,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:25,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:25,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:25,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:26,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:26,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:26,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:26,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:26,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:26,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:27,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:27,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:27,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:27,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:27,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:27,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:28,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:28,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:28,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:28,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:28,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:28,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:spline:29,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:spline:29,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:spline:29,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:spline:29,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:spline:29,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:spline:29,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:0,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:0,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:0,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:0,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:0,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:0,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:1,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:1,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:1,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:1,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:1,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:1,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:2,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:2,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:2,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:2,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:2,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:2,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:3,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:3,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:3,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:3,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:3,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:3,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:4,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:4,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:4,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:4,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:4,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:4,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:5,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:5,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:5,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:5,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:5,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:5,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:6,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:6,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:6,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:6,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:6,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:6,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:7,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:7,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:7,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:7,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:7,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:7,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:8,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:8,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:8,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:8,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:8,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:8,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:9,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:9,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:9,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:9,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:9,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:9,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:10,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:10,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:10,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:10,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:10,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:10,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:11,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:11,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:11,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:11,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:11,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:11,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:12,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:12,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:12,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:12,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:12,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:12,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:13,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:13,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:13,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:13,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:13,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:13,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:14,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:14,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:14,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:14,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:14,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:14,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:15,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:15,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:15,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:15,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:15,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:15,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:16,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:16,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:16,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:16,add:regime_postchange,0,0,1,1
curvature+bound+asymptote:basis:16,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,0,0,1,1
curvature+bound+asymptote:basis:16,reverse:curvature_convex->curvature_concave,0,0,1,1
curvature+bound+asymptote:basis:17,omit:asymptote_to_0_from_above,1,1,1,1
curvature+bound+asymptote:basis:17,omit:curvature_convex,1,1,1,1
curvature+bound+asymptote:basis:17,omit:lower_bound_0,1,1,1,1
curvature+bound+asymptote:basis:17,add:regime_postchange,0,0,1,1
