task_id,field,generator,draw,baseline_specification_state,sign,epsilon_break,break_status,epsilon_CW,CW_status,delta_epsilon_CW
lower_bound_level:spline:8,lower_bound_level,spline,8,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:8,lower_bound_level,spline,8,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:8,lower_bound_level,spline,8,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:8,lower_bound_level,spline,8,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:8,lower_bound_level,spline,8,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:9,lower_bound_level,spline,9,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:9,lower_bound_level,spline,9,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:9,lower_bound_level,spline,9,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:9,lower_bound_level,spline,9,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:9,lower_bound_level,spline,9,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:9,lower_bound_level,spline,9,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:10,lower_bound_level,spline,10,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:10,lower_bound_level,spline,10,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:10,lower_bound_level,spline,10,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:10,lower_bound_level,spline,10,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:10,lower_bound_level,spline,10,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:10,lower_bound_level,spline,10,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:11,lower_bound_level,spline,11,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:11,lower_bound_level,spline,11,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:11,lower_bound_level,spline,11,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:11,lower_bound_level,spline,11,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:11,lower_bound_level,spline,11,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:11,lower_bound_level,spline,11,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:12,lower_bound_level,spline,12,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:12,lower_bound_level,spline,12,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:12,lower_bound_level,spline,12,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:12,lower_bound_level,spline,12,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:12,lower_bound_level,spline,12,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:12,lower_bound_level,spline,12,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:13,lower_bound_level,spline,13,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:13,lower_bound_level,spline,13,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:13,lower_bound_level,spline,13,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:13,lower_bound_level,spline,13,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:13,lower_bound_level,spline,13,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:13,lower_bound_level,spline,13,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:14,lower_bound_level,spline,14,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:14,lower_bound_level,spline,14,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:14,lower_bound_level,spline,14,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:14,lower_bound_level,spline,14,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:14,lower_bound_level,spline,14,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:14,lower_bound_level,spline,14,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:15,lower_bound_level,spline,15,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:15,lower_bound_level,spline,15,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:15,lower_bound_level,spline,15,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:15,lower_bound_level,spline,15,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:15,lower_bound_level,spline,15,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:15,lower_bound_level,spline,15,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:16,lower_bound_level,spline,16,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:16,lower_bound_level,spline,16,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:16,lower_bound_level,spline,16,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:16,lower_bound_level,spline,16,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:16,lower_bound_level,spline,16,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:16,lower_bound_level,spline,16,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:17,lower_bound_level,spline,17,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:17,lower_bound_level,spline,17,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:17,lower_bound_level,spline,17,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:17,lower_bound_level,spline,17,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:17,lower_bound_level,spline,17,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:17,lower_bound_level,spline,17,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:18,lower_bound_level,spline,18,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:18,lower_bound_level,spline,18,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:18,lower_bound_level,spline,18,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:18,lower_bound_level,spline,18,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:18,lower_bound_level,spline,18,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:18,lower_bound_level,spline,18,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:19,lower_bound_level,spline,19,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:19,lower_bound_level,spline,19,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:19,lower_bound_level,spline,19,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:19,lower_bound_level,spline,19,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:19,lower_bound_level,spline,19,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:19,lower_bound_level,spline,19,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:20,lower_bound_level,spline,20,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:20,lower_bound_level,spline,20,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:20,lower_bound_level,spline,20,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:20,lower_bound_level,spline,20,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:20,lower_bound_level,spline,20,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:20,lower_bound_level,spline,20,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:21,lower_bound_level,spline,21,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:21,lower_bound_level,spline,21,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:21,lower_bound_level,spline,21,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:21,lower_bound_level,spline,21,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:21,lower_bound_level,spline,21,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:21,lower_bound_level,spline,21,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:22,lower_bound_level,spline,22,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:22,lower_bound_level,spline,22,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:22,lower_bound_level,spline,22,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:22,lower_bound_level,spline,22,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:22,lower_bound_level,spline,22,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:22,lower_bound_level,spline,22,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:23,lower_bound_level,spline,23,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:23,lower_bound_level,spline,23,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:23,lower_bound_level,spline,23,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:23,lower_bound_level,spline,23,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:23,lower_bound_level,spline,23,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:23,lower_bound_level,spline,23,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:24,lower_bound_level,spline,24,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:24,lower_bound_level,spline,24,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:24,lower_bound_level,spline,24,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:24,lower_bound_level,spline,24,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:24,lower_bound_level,spline,24,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:24,lower_bound_level,spline,24,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:25,lower_bound_level,spline,25,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:25,lower_bound_level,spline,25,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:25,lower_bound_level,spline,25,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:25,lower_bound_level,spline,25,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:25,lower_bound_level,spline,25,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:25,lower_bound_level,spline,25,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:26,lower_bound_level,spline,26,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:26,lower_bound_level,spline,26,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:26,lower_bound_level,spline,26,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:26,lower_bound_level,spline,26,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:26,lower_bound_level,spline,26,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:26,lower_bound_level,spline,26,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:27,lower_bound_level,spline,27,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:27,lower_bound_level,spline,27,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:27,lower_bound_level,spline,27,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:27,lower_bound_level,spline,27,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:27,lower_bound_level,spline,27,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:27,lower_bound_level,spline,27,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:28,lower_bound_level,spline,28,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:28,lower_bound_level,spline,28,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:28,lower_bound_level,spline,28,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:28,lower_bound_level,spline,28,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:28,lower_bound_level,spline,28,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:28,lower_bound_level,spline,28,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:spline:29,lower_bound_level,spline,29,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:29,lower_bound_level,spline,29,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:spline:29,lower_bound_level,spline,29,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:29,lower_bound_level,spline,29,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:spline:29,lower_bound_level,spline,29,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:spline:29,lower_bound_level,spline,29,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:0,lower_bound_level,basis,0,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:basis:1,lower_bound_level,basis,1,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:1,lower_bound_level,basis,1,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:basis:1,lower_bound_level,basis,1,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:1,lower_bound_level,basis,1,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:basis:1,lower_bound_level,basis,1,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:1,lower_bound_level,basis,1,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:basis:2,lower_bound_level,basis,2,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:2,lower_bound_level,basis,2,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:basis:2,lower_bound_level,basis,2,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:2,lower_bound_level,basis,2,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:basis:2,lower_bound_level,basis,2,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:2,lower_bound_level,basis,2,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:basis:3,lower_bound_level,basis,3,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:3,lower_bound_level,basis,3,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:basis:3,lower_bound_level,basis,3,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:3,lower_bound_level,basis,3,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:basis:3,lower_bound_level,basis,3,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:3,lower_bound_level,basis,3,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:basis:4,lower_bound_level,basis,4,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:4,lower_bound_level,basis,4,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:basis:4,lower_bound_level,basis,4,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:4,lower_bound_level,basis,4,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:basis:4,lower_bound_level,basis,4,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:4,lower_bound_level,basis,4,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:basis:5,lower_bound_level,basis,5,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:5,lower_bound_level,basis,5,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:basis:5,lower_bound_level,basis,5,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:5,lower_bound_level,basis,5,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:basis:5,lower_bound_level,basis,5,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:5,lower_bound_level,basis,5,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:basis:6,lower_bound_level,basis,6,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:6,lower_bound_level,basis,6,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:basis:6,lower_bound_level,basis,6,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:6,lower_bound_level,basis,6,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:basis:6,lower_bound_level,basis,6,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:6,lower_bound_level,basis,6,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:basis:7,lower_bound_level,basis,7,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:7,lower_bound_level,basis,7,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:basis:7,lower_bound_level,basis,7,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:7,lower_bound_level,basis,7,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:basis:7,lower_bound_level,basis,7,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:7,lower_bound_level,basis,7,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:basis:8,lower_bound_level,basis,8,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:8,lower_bound_level,basis,8,m0=0.005,1,0.025,observed,0.025,observed,0.0
lower_bound_level:basis:8,lower_bound_level,basis,8,m0=0.035,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:8,lower_bound_level,basis,8,m0=0.035,1,0.05,observed,0.05,observed,0.0
lower_bound_level:basis:8,lower_bound_level,basis,8,m0=0.075,-1,nan,right_censored,nan,not_at_risk,nan
lower_bound_level:basis:8,lower_bound_level,basis,8,m0=0.075,1,0.1,observed,0.1,observed,0.0
lower_bound_level:basis:9,lower_bound_level,basis,9,m0=0.005,-1,nan,right_censored,nan,not_at_risk,nan
