task_id,primitive,tier,generator,seed,horizon,V_raw,C_contiguous,H_valid,tau_v
turning:local:basis:8,turning,local,basis,8,0.8,0,0,0.6,0.5529938873361562
turning:local:basis:8,turning,local,basis,8,0.9,0,0,0.6,0.5529938873361562
turning:local:basis:8,turning,local,basis,8,1.0,0,0,0.6,0.5529938873361562
turning:local:basis:9,turning,local,basis,9,0.45,1,1,0.5,0.5219115524706867
turning:local:basis:9,turning,local,basis,9,0.5,1,1,0.5,0.5219115524706867
turning:local:basis:9,turning,local,basis,9,0.6,0,0,0.5,0.5219115524706867
turning:local:basis:9,turning,local,basis,9,0.7,0,0,0.5,0.5219115524706867
turning:local:basis:9,turning,local,basis,9,0.8,0,0,0.5,0.5219115524706867
turning:local:basis:9,turning,local,basis,9,0.9,0,0,0.5,0.5219115524706867
turning:local:basis:9,turning,local,basis,9,1.0,0,0,0.5,0.5219115524706867
turning:local:basis:10,turning,local,basis,10,0.45,1,1,0.6,0.5581453669905192
turning:local:basis:10,turning,local,basis,10,0.5,1,1,0.6,0.5581453669905192
turning:local:basis:10,turning,local,basis,10,0.6,1,1,0.6,0.5581453669905192
turning:local:basis:10,turning,local,basis,10,0.7,0,0,0.6,0.5581453669905192
turning:local:basis:10,turning,local,basis,10,0.8,0,0,0.6,0.5581453669905192
turning:local:basis:10,turning,local,basis,10,0.9,0,0,0.6,0.5581453669905192
turning:local:basis:10,turning,local,basis,10,1.0,0,0,0.6,0.5581453669905192
turning:local:basis:11,turning,local,basis,11,0.45,1,1,0.6,0.5579992531781525
turning:local:basis:11,turning,local,basis,11,0.5,1,1,0.6,0.5579992531781525
turning:local:basis:11,turning,local,basis,11,0.6,1,1,0.6,0.5579992531781525
turning:local:basis:11,turning,local,basis,11,0.7,0,0,0.6,0.5579992531781525
turning:local:basis:11,turning,local,basis,11,0.8,0,0,0.6,0.5579992531781525
turning:local:basis:11,turning,local,basis,11,0.9,0,0,0.6,0.5579992531781525
turning:local:basis:11,turning,local,basis,11,1.0,0,0,0.6,0.5579992531781525
turning:local:basis:12,turning,local,basis,12,0.45,1,1,0.6,0.5619307458440801
turning:local:basis:12,turning,local,basis,12,0.5,1,1,0.6,0.5619307458440801
turning:local:basis:12,turning,local,basis,12,0.6,1,1,0.6,0.5619307458440801
turning:local:basis:12,turning,local,basis,12,0.7,0,0,0.6,0.5619307458440801
turning:local:basis:12,turning,local,basis,12,0.8,0,0,0.6,0.5619307458440801
turning:local:basis:12,turning,local,basis,12,0.9,0,0,0.6,0.5619307458440801
turning:local:basis:12,turning,local,basis,12,1.0,0,0,0.6,0.5619307458440801
turning:local:basis:13,turning,local,basis,13,0.45,1,1,0.6,0.5585700185732516
turning:local:basis:13,turning,local,basis,13,0.5,1,1,0.6,0.5585700185732516
turning:local:basis:13,turning,local,basis,13,0.6,1,1,0.6,0.5585700185732516
turning:local:basis:13,turning,local,basis,13,0.7,0,0,0.6,0.5585700185732516
turning:local:basis:13,turning,local,basis,13,0.8,0,0,0.6,0.5585700185732516
turning:local:basis:13,turning,local,basis,13,0.9,0,0,0.6,0.5585700185732516
turning:local:basis:13,turning,local,basis,13,1.0,0,0,0.6,0.5585700185732516
turning:local:basis:14,turning,local,basis,14,0.45,1,1,0.6,0.5569826449361596
turning:local:basis:14,turning,local,basis,14,0.5,1,1,0.6,0.5569826449361596
turning:local:basis:14,turning,local,basis,14,0.6,1,1,0.6,0.5569826449361596
turning:local:basis:14,turning,local,basis,14,0.7,0,0,0.6,0.5569826449361596
turning:local:basis:14,turning,local,basis,14,0.8,0,0,0.6,0.5569826449361596
turning:local:basis:14,turning,local,basis,14,0.9,0,0,0.6,0.5569826449361596
turning:local:basis:14,turning,local,basis,14,1.0,0,0,0.6,0.5569826449361596
turning:local:basis:15,turning,local,basis,15,0.45,1,1,0.5,0.5229229652705155
turning:local:basis:15,turning,local,basis,15,0.5,1,1,0.5,0.5229229652705155
turning:local:basis:15,turning,local,basis,15,0.6,0,0,0.5,0.5229229652705155
turning:local:basis:15,turning,local,basis,15,0.7,0,0,0.5,0.5229229652705155
turning:local:basis:15,turning,local,basis,15,0.8,0,0,0.5,0.5229229652705155
turning:local:basis:15,turning,local,basis,15,0.9,0,0,0.5,0.5229229652705155
turning:local:basis:15,turning,local,basis,15,1.0,0,0,0.5,0.5229229652705155
turning:local:basis:16,turning,local,basis,16,0.45,1,1,0.5,0.5330222052945551
turning:local:basis:16,turning,local,basis,16,0.5,1,1,0.5,0.5330222052945551
turning:local:basis:16,turning,local,basis,16,0.6,0,0,0.5,0.5330222052945551
turning:local:basis:16,turning,local,basis,16,0.7,0,0,0.5,0.5330222052945551
turning:local:basis:16,turning,local,basis,16,0.8,0,0,0.5,0.5330222052945551
turning:local:basis:16,turning,local,basis,16,0.9,0,0,0.5,0.5330222052945551
turning:local:basis:16,turning,local,basis,16,1.0,0,0,0.5,0.5330222052945551
turning:local:basis:17,turning,local,basis,17,0.45,1,1,0.5,0.5346716177813623
turning:local:basis:17,turning,local,basis,17,0.5,1,1,0.5,0.5346716177813623
turning:local:basis:17,turning,local,basis,17,0.6,0,0,0.5,0.5346716177813623
turning:local:basis:17,turning,local,basis,17,0.7,0,0,0.5,0.5346716177813623
turning:local:basis:17,turning,local,basis,17,0.8,0,0,0.5,0.5346716177813623
turning:local:basis:17,turning,local,basis,17,0.9,0,0,0.5,0.5346716177813623
turning:local:basis:17,turning,local,basis,17,1.0,0,0,0.5,0.5346716177813623
turning:local:basis:18,turning,local,basis,18,0.45,1,1,0.6,0.5519742677325502
turning:local:basis:18,turning,local,basis,18,0.5,1,1,0.6,0.5519742677325502
turning:local:basis:18,turning,local,basis,18,0.6,1,1,0.6,0.5519742677325502
turning:local:basis:18,turning,local,basis,18,0.7,0,0,0.6,0.5519742677325502
turning:local:basis:18,turning,local,basis,18,0.8,0,0,0.6,0.5519742677325502
turning:local:basis:18,turning,local,basis,18,0.9,0,0,0.6,0.5519742677325502
turning:local:basis:18,turning,local,basis,18,1.0,0,0,0.6,0.5519742677325502
turning:local:basis:19,turning,local,basis,19,0.45,1,1,0.6,0.5529326807258272
turning:local:basis:19,turning,local,basis,19,0.5,1,1,0.6,0.5529326807258272
turning:local:basis:19,turning,local,basis,19,0.6,1,1,0.6,0.5529326807258272
turning:local:basis:19,turning,local,basis,19,0.7,0,0,0.6,0.5529326807258272
turning:local:basis:19,turning,local,basis,19,0.8,0,0,0.6,0.5529326807258272
turning:local:basis:19,turning,local,basis,19,0.9,0,0,0.6,0.5529326807258272
turning:local:basis:19,turning,local,basis,19,1.0,0,0,0.6,0.5529326807258272
turning:local:basis:20,turning,local,basis,20,0.45,1,1,0.6,0.5555973575623053
turning:local:basis:20,turning,local,basis,20,0.5,1,1,0.6,0.5555973575623053
turning:local:basis:20,turning,local,basis,20,0.6,1,1,0.6,0.5555973575623053
turning:local:basis:20,turning,local,basis,20,0.7,0,0,0.6,0.5555973575623053
turning:local:basis:20,turning,local,basis,20,0.8,0,0,0.6,0.5555973575623053
turning:local:basis:20,turning,local,basis,20,0.9,0,0,0.6,0.5555973575623053
turning:local:basis:20,turning,local,basis,20,1.0,0,0,0.6,0.5555973575623053
turning:local:basis:21,turning,local,basis,21,0.45,1,1,0.5,0.5270934006017283
turning:local:basis:21,turning,local,basis,21,0.5,1,1,0.5,0.5270934006017283
turning:local:basis:21,turning,local,basis,21,0.6,0,0,0.5,0.5270934006017283
turning:local:basis:21,turning,local,basis,21,0.7,0,0,0.5,0.5270934006017283
turning:local:basis:21,turning,local,basis,21,0.8,0,0,0.5,0.5270934006017283
turning:local:basis:21,turning,local,basis,21,0.9,0,0,0.5,0.5270934006017283
turning:local:basis:21,turning,local,basis,21,1.0,0,0,0.5,0.5270934006017283
turning:local:basis:22,turning,local,basis,22,0.45,1,1,0.5,0.5252511655417624
turning:local:basis:22,turning,local,basis,22,0.5,1,1,0.5,0.5252511655417624
turning:local:basis:22,turning,local,basis,22,0.6,0,0,0.5,0.5252511655417624
turning:local:basis:22,turning,local,basis,22,0.7,0,0,0.5,0.5252511655417624
turning:local:basis:22,turning,local,basis,22,0.8,0,0,0.5,0.5252511655417624
turning:local:basis:22,turning,local,basis,22,0.9,0,0,0.5,0.5252511655417624
turning:local:basis:22,turning,local,basis,22,1.0,0,0,0.5,0.5252511655417624
turning:local:basis:23,turning,local,basis,23,0.45,1,1,0.6,0.5543498828671519
turning:local:basis:23,turning,local,basis,23,0.5,1,1,0.6,0.5543498828671519
turning:local:basis:23,turning,local,basis,23,0.6,1,1,0.6,0.5543498828671519
turning:local:basis:23,turning,local,basis,23,0.7,0,0,0.6,0.5543498828671519
turning:local:basis:23,turning,local,basis,23,0.8,0,0,0.6,0.5543498828671519
turning:local:basis:23,turning,local,basis,23,0.9,0,0,0.6,0.5543498828671519
turning:local:basis:23,turning,local,basis,23,1.0,0,0,0.6,0.5543498828671519
turning:local:basis:24,turning,local,basis,24,0.45,1,1,0.6,0.5455197508002758
turning:local:basis:24,turning,local,basis,24,0.5,1,1,0.6,0.5455197508002758
turning:local:basis:24,turning,local,basis,24,0.6,1,1,0.6,0.5455197508002758
turning:local:basis:24,turning,local,basis,24,0.7,0,0,0.6,0.5455197508002758
turning:local:basis:24,turning,local,basis,24,0.8,0,0,0.6,0.5455197508002758
turning:local:basis:24,turning,local,basis,24,0.9,0,0,0.6,0.5455197508002758
turning:local:basis:24,turning,local,basis,24,1.0,0,0,0.6,0.5455197508002758
turning:local:basis:25,turning,local,basis,25,0.45,1,1,0.5,0.5227769235052558
turning:local:basis:25,turning,local,basis,25,0.5,1,1,0.5,0.5227769235052558
turning:local:basis:25,turning,local,basis,25,0.6,0,0,0.5,0.5227769235052558
turning:local:basis:25,turning,local,basis,25,0.7,0,0,0.5,0.5227769235052558
turning:local:basis:25,turning,local,basis,25,0.8,0,0,0.5,0.5227769235052558
turning:local:basis:25,turning,local,basis,25,0.9,0,0,0.5,0.5227769235052558
turning:local:basis:25,turning,local,basis,25,1.0,0,0,0.5,0.5227769235052558
turning:local:basis:26,turning,local,basis,26,0.45,1,1,0.6,0.5539793186533011
turning:local:basis:26,turning,local,basis,26,0.5,1,1,0.6,0.5539793186533011
turning:local:basis:26,turning,local,basis,26,0.6,1,1,0.6,0.5539793186533011
turning:local:basis:26,turning,local,basis,26,0.7,0,0,0.6,0.5539793186533011
turning:local:basis:26,turning,local,basis,26,0.8,0,0,0.6,0.5539793186533011
turning:local:basis:26,turning,local,basis,26,0.9,0,0,0.6,0.5539793186533011
turning:local:basis:26,turning,local,basis,26,1.0,0,0,0.6,0.5539793186533011
turning:local:basis:27,turning,local,basis,27,0.45,1,1,0.5,0.5260999075059204
turning:local:basis:27,turning,local,basis,27,0.5,1,1,0.5,0.5260999075059204
turning:local:basis:27,turning,local,basis,27,0.6,0,0,0.5,0.5260999075059204
turning:local:basis:27,turning,local,basis,27,0.7,0,0,0.5,0.5260999075059204
turning:local:basis:27,turning,local,basis,27,0.8,0,0,0.5,0.5260999075059204
turning:local:basis:27,turning,local,basis,27,0.9,0,0,0.5,0.5260999075059204
turning:local:basis:27,turning,local,basis,27,1.0,0,0,0.5,0.5260999075059204
turning:local:basis:28,turning,local,basis,28,0.45,1,1,0.6,0.5502814362945043
turning:local:basis:28,turning,local,basis,28,0.5,1,1,0.6,0.5502814362945043
turning:local:basis:28,turning,local,basis,28,0.6,1,1,0.6,0.5502814362945043
turning:local:basis:28,turning,local,basis,28,0.7,0,0,0.6,0.5502814362945043
turning:local:basis:28,turning,local,basis,28,0.8,0,0,0.6,0.5502814362945043
turning:local:basis:28,turning,local,basis,28,0.9,0,0,0.6,0.5502814362945043
turning:local:basis:28,turning,local,basis,28,1.0,0,0,0.6,0.5502814362945043
turning:local:basis:29,turning,local,basis,29,0.45,1,1,0.6,0.5405665921816579
turning:local:basis:29,turning,local,basis,29,0.5,1,1,0.6,0.5405665921816579
turning:local:basis:29,turning,local,basis,29,0.6,1,1,0.6,0.5405665921816579
turning:local:basis:29,turning,local,basis,29,0.7,0,0,0.6,0.5405665921816579
turning:local:basis:29,turning,local,basis,29,0.8,0,0,0.6,0.5405665921816579
turning:local:basis:29,turning,local,basis,29,0.9,0,0,0.6,0.5405665921816579
turning:local:basis:29,turning,local,basis,29,1.0,0,0,0.6,0.5405665921816579
turning:local:ode:0,turning,local,ode,0,0.45,1,1,0.5,0.5214459260025438
turning:local:ode:0,turning,local,ode,0,0.5,1,1,0.5,0.5214459260025438
turning:local:ode:0,turning,local,ode,0,0.6,0,0,0.5,0.5214459260025438
turning:local:ode:0,turning,local,ode,0,0.7,0,0,0.5,0.5214459260025438
turning:local:ode:0,turning,local,ode,0,0.8,0,0,0.5,0.5214459260025438
turning:local:ode:0,turning,local,ode,0,0.9,0,0,0.5,0.5214459260025438
turning:local:ode:0,turning,local,ode,0,1.0,0,0,0.5,0.5214459260025438
turning:local:ode:1,turning,local,ode,1,0.45,1,1,0.6,0.5613094458355171
turning:local:ode:1,turning,local,ode,1,0.5,1,1,0.6,0.5613094458355171
turning:local:ode:1,turning,local,ode,1,0.6,1,1,0.6,0.5613094458355171
turning:local:ode:1,turning,local,ode,1,0.7,0,0,0.6,0.5613094458355171
turning:local:ode:1,turning,local,ode,1,0.8,0,0,0.6,0.5613094458355171
turning:local:ode:1,turning,local,ode,1,0.9,0,0,0.6,0.5613094458355171
turning:local:ode:1,turning,local,ode,1,1.0,0,0,0.6,0.5613094458355171
turning:local:ode:2,turning,local,ode,2,0.45,1,1,0.6,0.5697166418315422
turning:local:ode:2,turning,local,ode,2,0.5,1,1,0.6,0.5697166418315422
turning:local:ode:2,turning,local,ode,2,0.6,1,1,0.6,0.5697166418315422
turning:local:ode:2,turning,local,ode,2,0.7,0,0,0.6,0.5697166418315422
turning:local:ode:2,turning,local,ode,2,0.8,0,0,0.6,0.5697166418315422
turning:local:ode:2,turning,local,ode,2,0.9,0,0,0.6,0.5697166418315422
turning:local:ode:2,turning,local,ode,2,1.0,0,0,0.6,0.5697166418315422
turning:local:ode:3,turning,local,ode,3,0.45,1,1,0.5,0.5377406735215613
turning:local:ode:3,turning,local,ode,3,0.5,1,1,0.5,0.5377406735215613
turning:local:ode:3,turning,local,ode,3,0.6,0,0,0.5,0.5377406735215613
turning:local:ode:3,turning,local,ode,3,0.7,0,0,0.5,0.5377406735215613
turning:local:ode:3,turning,local,ode,3,0.8,0,0,0.5,0.5377406735215613
turning:local:ode:3,turning,local,ode,3,0.9,0,0,0.5,0.5377406735215613
turning:local:ode:3,turning,local,ode,3,1.0,0,0,0.5,0.5377406735215613
turning:local:ode:4,turning,local,ode,4,0.45,1,1,0.6,0.5468893314994654
turning:local:ode:4,turning,local,ode,4,0.5,1,1,0.6,0.5468893314994654
turning:local:ode:4,turning,local,ode,4,0.6,1,1,0.6,0.5468893314994654
turning:local:ode:4,turning,local,ode,4,0.7,0,0,0.6,0.5468893314994654
turning:local:ode:4,turning,local,ode,4,0.8,0,0,0.6,0.5468893314994654
turning:local:ode:4,turning,local,ode,4,0.9,0,0,0.6,0.5468893314994654
turning:local:ode:4,turning,local,ode,4,1.0,0,0,0.6,0.5468893314994654
turning:local:ode:5,turning,local,ode,5,0.45,1,1,0.5,0.5238819212315305
turning:local:ode:5,turning,local,ode,5,0.5,1,1,0.5,0.5238819212315305
turning:local:ode:5,turning,local,ode,5,0.6,0,0,0.5,0.5238819212315305
turning:local:ode:5,turning,local,ode,5,0.7,0,0,0.5,0.5238819212315305
turning:local:ode:5,turning,local,ode,5,0.8,0,0,0.5,0.5238819212315305
turning:local:ode:5,turning,local,ode,5,0.9,0,0,0.5,0.5238819212315305
turning:local:ode:5,turning,local,ode,5,1.0,0,0,0.5,0.5238819212315305
turning:local:ode:6,turning,local,ode,6,0.45,1,1,0.6,0.5660427016851091
turning:local:ode:6,turning,local,ode,6,0.5,1,1,0.6,0.5660427016851091
turning:local:ode:6,turning,local,ode,6,0.6,1,1,0.6,0.5660427016851091
turning:local:ode:6,turning,local,ode,6,0.7,0,0,0.6,0.5660427016851091
turning:local:ode:6,turning,local,ode,6,0.8,0,0,0.6,0.5660427016851091
turning:local:ode:6,turning,local,ode,6,0.9,0,0,0.6,0.5660427016851091
turning:local:ode:6,turning,local,ode,6,1.0,0,0,0.6,0.5660427016851091
turning:local:ode:7,turning,local,ode,7,0.45,1,1,0.5,0.5219255324650227
turning:local:ode:7,turning,local,ode,7,0.5,1,1,0.5,0.5219255324650227
turning:local:ode:7,turning,local,ode,7,0.6,0,0,0.5,0.5219255324650227
turning:local:ode:7,turning,local,ode,7,0.7,0,0,0.5,0.5219255324650227
turning:local:ode:7,turning,local,ode,7,0.8,0,0,0.5,0.5219255324650227
turning:local:ode:7,turning,local,ode,7,0.9,0,0,0.5,0.5219255324650227
turning:local:ode:7,turning,local,ode,7,1.0,0,0,0.5,0.5219255324650227
turning:local:ode:8,turning,local,ode,8,0.45,1,1,0.5,0.5273167964702682
turning:local:ode:8,turning,local,ode,8,0.5,1,1,0.5,0.5273167964702682
turning:local:ode:8,turning,local,ode,8,0.6,0,0,0.5,0.5273167964702682
turning:local:ode:8,turning,local,ode,8,0.7,0,0,0.5,0.5273167964702682
turning:local:ode:8,turning,local,ode,8,0.8,0,0,0.5,0.5273167964702682
turning:local:ode:8,turning,local,ode,8,0.9,0,0,0.5,0.5273167964702682
turning:local:ode:8,turning,local,ode,8,1.0,0,0,0.5,0.5273167964702682
turning:local:ode:9,turning,local,ode,9,0.45,1,1,0.6,0.5439896593215026
turning:local:ode:9,turning,local,ode,9,0.5,1,1,0.6,0.5439896593215026
turning:local:ode:9,turning,local,ode,9,0.6,1,1,0.6,0.5439896593215026
turning:local:ode:9,turning,local,ode,9,0.7,0,0,0.6,0.5439896593215026
turning:local:ode:9,turning,local,ode,9,0.8,0,0,0.6,0.5439896593215026
turning:local:ode:9,turning,local,ode,9,0.9,0,0,0.6,0.5439896593215026
turning:local:ode:9,turning,local,ode,9,1.0,0,0,0.6,0.5439896593215026
turning:local:ode:10,turning,local,ode,10,0.45,1,1,0.6,0.5588060277602742
turning:local:ode:10,turning,local,ode,10,0.5,1,1,0.6,0.5588060277602742
turning:local:ode:10,turning,local,ode,10,0.6,1,1,0.6,0.5588060277602742
turning:local:ode:10,turning,local,ode,10,0.7,0,0,0.6,0.5588060277602742
turning:local:ode:10,turning,local,ode,10,0.8,0,0,0.6,0.5588060277602742
turning:local:ode:10,turning,local,ode,10,0.9,0,0,0.6,0.5588060277602742
turning:local:ode:10,turning,local,ode,10,1.0,0,0,0.6,0.5588060277602742
turning:local:ode:11,turning,local,ode,11,0.45,1,1,0.6,0.5449415985887393
turning:local:ode:11,turning,local,ode,11,0.5,1,1,0.6,0.5449415985887393
turning:local:ode:11,turning,local,ode,11,0.6,1,1,0.6,0.5449415985887393
turning:local:ode:11,turning,local,ode,11,0.7,0,0,0.6,0.5449415985887393
turning:local:ode:11,turning,local,ode,11,0.8,0,0,0.6,0.5449415985887393
turning:local:ode:11,turning,local,ode,11,0.9,0,0,0.6,0.5449415985887393
turning:local:ode:11,turning,local,ode,11,1.0,0,0,0.6,0.5449415985887393
turning:local:ode:12,turning,local,ode,12,0.45,1,1,0.5,0.52520309072183
turning:local:ode:12,turning,local,ode,12,0.5,1,1,0.5,0.52520309072183
